param-n autorewrite-noop-regression-quadratic-real autorewrite-noop-regression-quadratic-sys autorewrite-noop-regression-quadratic-user try-rewrite!-noop-regression-quadratic-real try-rewrite!-noop-regression-quadratic-sys try-rewrite!-noop-regression-quadratic-user try-rewrite-noop-regression-quadratic-real try-rewrite-noop-regression-quadratic-sys try-rewrite-noop-regression-quadratic-user try-rewrite?-noop-regression-quadratic-real try-rewrite?-noop-regression-quadratic-sys try-rewrite?-noop-regression-quadratic-user try-ssr-rewrite!-noop-regression-linear-real try-ssr-rewrite!-noop-regression-linear-sys try-ssr-rewrite!-noop-regression-linear-user try-ssr-rewrite-noop-regression-linear-real try-ssr-rewrite-noop-regression-linear-sys try-ssr-rewrite-noop-regression-linear-user try-ssr-rewrite?-noop-regression-linear-real try-ssr-rewrite?-noop-regression-linear-sys try-ssr-rewrite?-noop-regression-linear-user
700 0.026 0. 0.026 0.027 0. 0.027 0.029 0. 0.029 0.029 0. 0.029 0. 0. 0. 0. 0. 0. 0. 0. 0.
704 0.03 0. 0.03 0.029 0. 0.029 0.031 0. 0.031 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
708 0.031 0. 0.031 0.029 0. 0.029 0.035 0. 0.035 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
712 0.032 0. 0.032 0.031 0. 0.031 0.03 0. 0.03 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
716 0.028 0. 0.028 0.03 0. 0.03 0.028 0. 0.028 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
720 0.028 0. 0.028 0.03 0. 0.03 0.029 0. 0.029 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
724 0.029 0. 0.029 0.028 0. 0.028 0.029 0. 0.029 0.028 0. 0.028 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
728 0.031 0. 0.031 0.03 0. 0.03 0.03 0. 0.028 0.03 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
732 0.029 0. 0.029 0.031 0. 0.031 0.031 0. 0.031 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
736 0.033 0. 0.033 0.032 0. 0.032 0.032 0. 0.032 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
740 0.032 0. 0.032 0.032 0. 0.032 0.033 0. 0.033 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0.001 0. 0.001
744 0.031 0. 0.031 0.034 0. 0.034 0.032 0. 0.032 0.037 0. 0.037 0. 0. 0. 0. 0. 0. 0.001 0. 0.001
748 0.032 0. 0.032 0.033 0. 0.033 0.031 0. 0.031 0.03 0. 0.03 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
752 0.034 0. 0.034 0.039 0. 0.039 0.031 0. 0.031 0.033 0. 0.033 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
756 0.031 0. 0.031 0.035 0. 0.035 0.033 0. 0.033 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
760 0.032 0. 0.032 0.033 0. 0.033 0.03 0. 0.03 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
764 0.037 0. 0.037 0.031 0. 0.031 0.035 0. 0.035 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
768 0.032 0. 0.032 0.034 0. 0.034 0.036 0. 0.035 0.032 0.003 0.029 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
772 0.035 0. 0.035 0.034 0. 0.034 0.033 0. 0.033 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
776 0.035 0. 0.035 0.034 0. 0.034 0.032 0. 0.032 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
780 0.033 0. 0.033 0.036 0. 0.036 0.035 0. 0.035 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
784 0.035 0.004 0.031 0.034 0. 0.034 0.039 0. 0.039 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
788 0.036 0. 0.036 0.036 0. 0.036 0.034 0. 0.034 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
792 0.036 0. 0.036 0.038 0. 0.038 0.035 0. 0.035 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
796 0.041 0. 0.041 0.041 0. 0.041 0.041 0. 0.04 0.037 0. 0.037 0. 0. 0. 0. 0. 0. 0. 0. 0.
800 0.035 0. 0.035 0.038 0. 0.038 0.039 0. 0.039 0.036 0. 0.036 0. 0. 0. 0. 0. 0. 0. 0. 0.
804 0.037 0. 0.037 0.038 0. 0.038 0.035 0. 0.035 0.039 0. 0.039 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
808 0.037 0. 0.037 0.036 0.003 0.032 0.037 0. 0.037 0.039 0. 0.039 0. 0. 0. 0. 0. 0. 0. 0. 0.
812 0.039 0. 0.039 0.041 0. 0.041 0.041 0. 0.041 0.039 0. 0.039 0. 0. 0. 0. 0. 0. 0. 0. 0.
816 0.039 0.003 0.035 0.038 0. 0.038 0.04 0. 0.04 0.039 0. 0.039 0. 0. 0. 0. 0. 0. 0. 0. 0.
820 0.039 0. 0.039 0.046 0. 0.046 0.041 0. 0.041 0.042 0. 0.042 0. 0. 0. 0. 0. 0. 0. 0. 0.
824 0.043 0. 0.043 0.045 0. 0.045 0.038 0. 0.038 0.037 0. 0.037 0. 0. 0. 0. 0. 0. 0. 0. 0.
828 0.042 0. 0.043 0.041 0. 0.041 0.04 0. 0.04 0.042 0. 0.042 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
832 0.041 0. 0.041 0.04 0. 0.04 0.04 0. 0.04 0.041 0. 0.041 0. 0. 0. 0. 0. 0. 0. 0. 0.
836 0.038 0. 0.038 0.038 0. 0.038 0.041 0. 0.041 0.039 0. 0.039 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
840 0.045 0. 0.045 0.051 0. 0.051 0.052 0. 0.052 0.043 0. 0.043 0.001 0.001 0. 0. 0. 0. 0. 0. 0.
844 0.043 0. 0.043 0.043 0. 0.043 0.043 0. 0.043 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
848 0.043 0. 0.043 0.042 0. 0.042 0.041 0. 0.041 0.044 0. 0.044 0. 0. 0. 0. 0. 0. 0. 0. 0.
852 0.043 0. 0.043 0.042 0. 0.042 0.044 0. 0.044 0.045 0. 0.045 0.001 0. 0.001 0. 0. 0. 0.001 0. 0.001
856 0.043 0. 0.043 0.046 0. 0.046 0.045 0. 0.045 0.042 0. 0.042 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
860 0.043 0. 0.043 0.041 0. 0.041 0.041 0. 0.041 0.044 0. 0.044 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
864 0.052 0. 0.052 0.043 0. 0.043 0.044 0. 0.044 0.043 0. 0.043 0. 0. 0. 0. 0. 0. 0. 0. 0.
868 0.052 0. 0.052 0.044 0. 0.044 0.043 0. 0.043 0.047 0. 0.047 0. 0. 0. 0. 0. 0. 0. 0. 0.
872 0.048 0. 0.048 0.048 0. 0.048 0.049 0. 0.049 0.044 0. 0.044 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
876 0.049 0. 0.049 0.047 0. 0.047 0.048 0. 0.048 0.049 0. 0.049 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
880 0.048 0. 0.048 0.055 0. 0.055 0.051 0. 0.051 0.049 0. 0.049 0. 0. 0. 0. 0. 0. 0. 0. 0.
884 0.049 0. 0.049 0.052 0. 0.052 0.052 0. 0.052 0.047 0. 0.047 0. 0. 0. 0. 0. 0. 0. 0. 0.
888 0.054 0. 0.054 0.051 0. 0.051 0.047 0. 0.047 0.054 0. 0.054 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
892 0.054 0. 0.054 0.048 0. 0.048 0.049 0. 0.049 0.046 0. 0.046 0. 0. 0. 0. 0. 0. 0. 0. 0.
896 0.05 0. 0.05 0.045 0. 0.045 0.049 0. 0.049 0.049 0. 0.049 0. 0. 0. 0. 0. 0. 0. 0. 0.
900 0.047 0. 0.047 0.049 0. 0.049 0.048 0. 0.048 0.047 0. 0.047 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
904 0.05 0. 0.05 0.054 0. 0.054 0.051 0. 0.051 0.051 0. 0.051 0. 0. 0. 0. 0. 0. 0. 0. 0.
908 0.051 0. 0.051 0.052 0. 0.052 0.051 0. 0.051 0.048 0. 0.048 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
912 0.052 0. 0.052 0.051 0. 0.051 0.052 0. 0.052 0.049 0. 0.049 0. 0. 0. 0. 0. 0. 0. 0. 0.
916 0.049 0. 0.049 0.06 0. 0.06 0.054 0. 0.054 0.049 0. 0.049 0. 0. 0. 0. 0. 0. 0. 0. 0.
920 0.049 0. 0.049 0.049 0. 0.049 0.052 0. 0.052 0.047 0. 0.047 0. 0. 0. 0. 0. 0. 0. 0. 0.
924 0.049 0. 0.049 0.052 0. 0.052 0.058 0. 0.058 0.05 0. 0.05 0.001 0. 0. 0. 0. 0. 0. 0. 0.
928 0.059 0. 0.059 0.055 0.004 0.051 0.053 0. 0.053 0.052 0. 0.052 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
932 0.051 0. 0.051 0.049 0. 0.049 0.05 0. 0.05 0.052 0. 0.052 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
936 0.052 0. 0.052 0.056 0. 0.056 0.053 0. 0.053 0.051 0. 0.051 0. 0. 0. 0. 0. 0. 0. 0. 0.
940 0.052 0. 0.052 0.053 0. 0.053 0.053 0. 0.053 0.052 0. 0.052 0. 0. 0. 0. 0. 0. 0. 0. 0.
944 0.056 0. 0.056 0.053 0. 0.053 0.052 0. 0.052 0.056 0. 0.056 0. 0. 0. 0. 0. 0. 0. 0. 0.
948 0.053 0. 0.053 0.055 0. 0.055 0.053 0. 0.053 0.054 0. 0.054 0. 0. 0. 0. 0. 0. 0. 0. 0.
952 0.058 0. 0.058 0.067 0. 0.067 0.053 0. 0.053 0.053 0. 0.053 0. 0. 0. 0. 0. 0. 0. 0. 0.
956 0.055 0. 0.055 0.056 0. 0.056 0.053 0. 0.053 0.054 0. 0.054 0. 0. 0. 0. 0. 0. 0. 0. 0.
960 0.057 0. 0.057 0.061 0. 0.061 0.052 0. 0.052 0.054 0. 0.054 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
964 0.062 0. 0.062 0.057 0. 0.057 0.058 0. 0.058 0.064 0.003 0.06 0. 0. 0. 0. 0. 0. 0.001 0. 0.001
968 0.058 0. 0.058 0.057 0. 0.057 0.056 0. 0.056 0.056 0. 0.056 0. 0. 0. 0. 0. 0. 0. 0. 0.
972 0.06 0. 0.06 0.058 0. 0.058 0.061 0. 0.061 0.058 0. 0.058 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
976 0.06 0. 0.06 0.059 0. 0.059 0.059 0. 0.059 0.058 0. 0.058 0. 0. 0. 0. 0. 0. 0. 0. 0.
980 0.06 0. 0.06 0.058 0. 0.058 0.062 0. 0.062 0.059 0. 0.059 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
984 0.062 0. 0.062 0.059 0. 0.059 0.059 0. 0.059 0.063 0. 0.063 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
988 0.06 0. 0.06 0.062 0. 0.062 0.06 0. 0.059 0.06 0. 0.06 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
992 0.058 0. 0.057 0.064 0. 0.064 0.061 0. 0.061 0.057 0. 0.057 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
996 0.059 0. 0.059 0.058 0. 0.058 0.061 0. 0.061 0.062 0. 0.062 0.001 0. 0.001 0.001 0. 0.001 0. 0. 0.
1000 0.064 0. 0.064 0.06 0. 0.06 0.071 0. 0.071 0.062 0. 0.062 0. 0. 0. 0. 0. 0. 0. 0. 0.
1100 0.074 0. 0.073 0.082 0. 0.082 0.071 0. 0.071 0.074 0. 0.074 0. 0. 0. 0. 0. 0. 0. 0. 0.
1200 0.09 0. 0.09 0.102 0. 0.102 0.086 0. 0.086 0.089 0. 0.089 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
1300 0.101 0. 0.101 0.104 0. 0.104 0.108 0. 0.108 0.105 0. 0.105 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
1400 0.117 0. 0.117 0.12 0. 0.12 0.121 0. 0.121 0.118 0. 0.118 0.001 0. 0.001 0.001 0. 0.001 0. 0. 0.
1500 0.145 0.003 0.14 0.142 0. 0.141 0.143 0. 0.143 0.139 0. 0.139 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
1600 0.162 0. 0.162 0.159 0. 0.159 0.155 0. 0.155 0.155 0. 0.155 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
1700 0.191 0. 0.191 0.172 0. 0.172 0.17 0. 0.17 0.172 0. 0.172 0.001 0. 0.001 0.001 0. 0.001 0. 0. 0.
1800 0.2 0. 0.2 0.185 0. 0.185 0.194 0. 0.194 0.188 0. 0.188 0.001 0. 0.001 0. 0. 0. 0.001 0. 0.001
1900 0.207 0. 0.207 0.208 0. 0.208 0.203 0. 0.203 0.204 0. 0.204 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2000 0.232 0. 0.232 0.241 0. 0.24 0.229 0. 0.229 0.229 0. 0.229 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2100 0.25 0. 0.25 0.25 0. 0.25 0.248 0. 0.248 0.254 0. 0.253 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2200 0.27 0. 0.269 0.275 0. 0.275 0.273 0. 0.273 0.27 0. 0.27 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2300 0.293 0. 0.293 0.29 0. 0.29 0.287 0. 0.287 0.29 0. 0.29 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2400 0.352 0. 0.352 0.356 0. 0.356 0.344 0. 0.337 0.339 0. 0.345 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2500 0.348 0. 0.348 0.334 0. 0.334 0.348 0. 0.348 0.349 0. 0.349 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2600 0.377 0. 0.377 0.373 0. 0.372 0.375 0. 0.374 0.368 0. 0.368 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2700 0.392 0. 0.392 0.416 0. 0.416 0.415 0. 0.415 0.414 0. 0.414 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2800 0.436 0.003 0.432 0.425 0. 0.425 0.417 0. 0.417 0.422 0. 0.422 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
2900 0.479 0. 0.479 0.464 0. 0.464 0.466 0. 0.466 0.461 0. 0.461 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3000 0.494 0. 0.493 0.484 0. 0.484 0.507 0. 0.507 0.531 0. 0.531 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
3100 0.532 0. 0.532 0.516 0. 0.516 0.532 0. 0.531 0.53 0. 0.529 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3200 0.537 0. 0.537 0.536 0. 0.536 0.533 0. 0.533 0.55 0. 0.55 0.002 0. 0.002 0.002 0. 0.002 0.001 0. 0.001
3300 0.578 0. 0.578 0.582 0. 0.582 0.581 0. 0.58 0.593 0.003 0.589 0.002 0. 0.002 0.002 0. 0.002 0.001 0. 0.001
3400 0.629 0. 0.629 0.597 0. 0.597 0.597 0. 0.596 0.61 0. 0.609 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
3500 0.655 0. 0.655 0.644 0. 0.643 0.656 0. 0.656 0.666 0. 0.666 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
3600 0.685 0. 0.685 0.664 0. 0.664 0.658 0. 0.658 0.659 0.004 0.655 0.002 0. 0.002 0.001 0. 0.001 0.002 0. 0.002
3700 0.715 0. 0.715 0.685 0. 0.685 0.728 0. 0.728 0.706 0. 0.706 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
3800 0.724 0. 0.724 0.71 0. 0.71 0.736 0.003 0.732 0.717 0. 0.716 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
3900 0.76 0. 0.754 0.782 0. 0.788 0.796 0. 0.795 0.777 0. 0.777 0.002 0. 0.002 0.002 0. 0. 0.002 0. 0.005
4000 0.81 0. 0.81 0.804 0. 0.804 0.791 0. 0.791 0.793 0. 0.793 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4100 0.848 0. 0.848 0.846 0. 0.846 0.845 0. 0.845 0.839 0. 0.839 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4200 0.862 0. 0.861 0.87 0.003 0.866 0.864 0.008 0.856 0.883 0. 0.883 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4300 0.971 0. 0.97 0.898 0. 0.898 0.897 0. 0.897 0.92 0.003 0.916 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
4400 0.952 0. 0.951 0.937 0. 0.937 0.945 0. 0.945 0.973 0.008 0.963 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4500 1.029 0. 1.029 1.017 0.008 1.006 0.973 0. 0.974 1.04 0. 1.04 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4600 1.041 0. 1.04 1.048 0. 1.048 1.022 0. 1.022 1.029 0.004 1.025 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4700 1.076 0. 1.076 1.063 0. 1.063 1.065 0. 1.064 1.067 0. 1.067 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4800 1.099 0. 1.098 1.123 0. 1.122 1.166 0. 1.165 1.145 0. 1.144 0.002 0. 0.002 0.003 0. 0.003 0.003 0. 0.003
4900 1.181 0. 1.181 1.15 0. 1.15 1.165 0.003 1.161 1.164 0. 1.163 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
5000 1.186 0. 1.185 1.185 0. 1.185 1.189 0. 1.189 1.223 0. 1.223 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
5500 1.422 0. 1.422 1.428 0. 1.428 1.42 0. 1.419 1.421 0. 1.42 0.003 0. 0.003 0.003 0. 0.003 0.003 0. 0.003
6000 1.639 0.003 1.634 1.683 0. 1.682 1.661 0. 1.661 1.694 0.004 1.69 0.003 0. 0.003 0.002 0. 0.002 0.002 0. 0.002
6500 1.926 0. 1.926 1.936 0. 1.936 1.91 0. 1.91 1.953 0. 1.952 0.004 0. 0.004 0.003 0. 0.003 0.003 0. 0.003
7000 2.263 0.003 2.258 2.232 0. 2.232 2.184 0. 2.184 2.195 0. 2.194 0.003 0. 0.003 0.003 0. 0.003 0.003 0. 0.003
7500 2.479 0. 2.478 2.62 0.008 2.609 2.495 0.004 2.49 2.532 0. 2.531 0.003 0. 0.003 0.004 0. 0.004 0.003 0. 0.003
8000 2.806 0.008 2.798 2.828 0. 2.827 2.849 0. 2.848 2.883 0. 2.883 0.004 0. 0.004 0.004 0. 0.004 0.004 0. 0.004
8500 3.256 0. 3.256 3.192 0. 3.191 3.15 0. 3.15 3.145 0. 3.145 0.004 0. 0.004 0.004 0. 0.004 0.004 0. 0.004
9000 3.612 0.003 3.607 3.528 0. 3.527 3.515 0. 3.515 3.551 0. 3.551 0.004 0. 0.004 0.004 0. 0.004 0.006 0. 0.006
9500 4.065 0. 4.065 3.966 0. 3.966 3.872 0. 3.872 3.939 0. 3.938 0.004 0. 0.004 0.005 0. 0.005 0.005 0. 0.005
10000 4.234 0. 4.233 4.28 0. 4.28 4.185 0.004 4.181 4.253 0. 4.253 0.005 0. 0.005 0.005 0. 0.005 0.005 0. 0.005
