param-n autorewrite-noop-regression-quadratic-real autorewrite-noop-regression-quadratic-sys autorewrite-noop-regression-quadratic-user try-rewrite!-noop-regression-quadratic-real try-rewrite!-noop-regression-quadratic-sys try-rewrite!-noop-regression-quadratic-user try-rewrite-noop-regression-quadratic-real try-rewrite-noop-regression-quadratic-sys try-rewrite-noop-regression-quadratic-user try-rewrite?-noop-regression-quadratic-real try-rewrite?-noop-regression-quadratic-sys try-rewrite?-noop-regression-quadratic-user try-ssr-rewrite!-noop-regression-linear-real try-ssr-rewrite!-noop-regression-linear-sys try-ssr-rewrite!-noop-regression-linear-user try-ssr-rewrite-noop-regression-linear-real try-ssr-rewrite-noop-regression-linear-sys try-ssr-rewrite-noop-regression-linear-user try-ssr-rewrite?-noop-regression-linear-real try-ssr-rewrite?-noop-regression-linear-sys try-ssr-rewrite?-noop-regression-linear-user
704 0.02 0. 0.02 0.022 0. 0.022 0.02 0. 0.02 0.02 0. 0.02 0. 0. 0. 0. 0. 0. 0. 0. 0.
708 0.021 0. 0.021 0.02 0. 0.02 0.021 0. 0.021 0.022 0. 0.021 0. 0. 0. 0. 0. 0. 0. 0. 0.
712 0.021 0. 0.021 0.022 0. 0.022 0.022 0. 0.022 0.021 0. 0.021 0. 0. 0. 0. 0. 0. 0. 0. 0.
716 0.021 0. 0.021 0.021 0. 0.021 0.022 0. 0.022 0.021 0. 0.021 0. 0. 0. 0. 0. 0. 0. 0. 0.
720 0.021 0. 0.021 0.021 0. 0.021 0.022 0. 0.022 0.022 0. 0.022 0. 0. 0. 0. 0. 0. 0. 0. 0.
724 0.022 0. 0.022 0.022 0. 0.022 0.022 0. 0.022 0.021 0. 0.021 0. 0. 0. 0. 0. 0. 0. 0. 0.
728 0.022 0. 0.022 0.021 0. 0.021 0.022 0. 0.022 0.022 0. 0.022 0. 0. 0. 0. 0. 0. 0. 0. 0.
732 0.021 0. 0.021 0.022 0. 0.022 0.022 0. 0.022 0.022 0. 0.022 0. 0. 0. 0. 0. 0. 0. 0. 0.
736 0.023 0. 0.023 0.023 0. 0.023 0.023 0. 0.023 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
740 0.023 0. 0.023 0.023 0. 0.023 0.023 0. 0.023 0.024 0. 0.024 0. 0. 0. 0. 0. 0. 0. 0. 0.
744 0.022 0. 0.022 0.022 0. 0.022 0.021 0. 0.021 0.022 0. 0.022 0. 0. 0. 0. 0. 0. 0. 0. 0.
748 0.022 0. 0.022 0.022 0. 0.022 0.022 0. 0.022 0.023 0. 0.023 0. 0. 0. 0. 0. 0. 0. 0. 0.
752 0.023 0. 0.023 0.023 0. 0.023 0.023 0. 0.023 0.023 0. 0.023 0. 0. 0. 0. 0. 0. 0. 0. 0.
756 0.023 0. 0.023 0.023 0. 0.023 0.023 0. 0.023 0.023 0. 0.023 0. 0. 0. 0. 0. 0. 0. 0. 0.
760 0.024 0. 0.023 0.024 0. 0.024 0.023 0. 0.023 0.024 0. 0.024 0. 0. 0. 0. 0. 0. 0. 0. 0.
764 0.023 0. 0.023 0.023 0. 0.023 0.023 0.003 0.019 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
768 0.022 0. 0.022 0.022 0. 0.022 0.022 0. 0.022 0.023 0. 0.023 0. 0. 0. 0. 0. 0. 0. 0. 0.
772 0.023 0.003 0.019 0.023 0. 0.023 0.024 0. 0.024 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
776 0.024 0. 0.024 0.023 0. 0.023 0.024 0. 0.024 0.024 0. 0.024 0. 0. 0. 0. 0. 0. 0. 0. 0.
780 0.024 0. 0.024 0.024 0. 0.024 0.023 0. 0.023 0.022 0. 0.022 0. 0. 0. 0. 0. 0. 0. 0. 0.
784 0.023 0. 0.023 0.022 0. 0.022 0.023 0. 0.023 0.022 0. 0.022 0. 0. 0. 0. 0. 0. 0. 0. 0.
788 0.023 0. 0.023 0.023 0. 0.023 0.024 0. 0.024 0.026 0. 0.026 0. 0. 0. 0. 0. 0. 0. 0. 0.
792 0.024 0. 0.024 0.024 0. 0.024 0.023 0. 0.023 0.023 0. 0.023 0. 0. 0. 0. 0. 0. 0. 0. 0.
796 0.023 0. 0.023 0.025 0. 0.025 0.024 0. 0.024 0.023 0. 0.023 0. 0. 0. 0. 0. 0. 0. 0. 0.
800 0.027 0. 0.027 0.024 0. 0.024 0.024 0. 0.024 0.024 0. 0.024 0. 0. 0. 0. 0. 0. 0. 0. 0.
804 0.024 0. 0.024 0.024 0. 0.024 0.023 0. 0.023 0.026 0. 0.026 0. 0. 0. 0. 0. 0. 0. 0. 0.
808 0.023 0. 0.023 0.023 0. 0.023 0.024 0. 0.024 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
812 0.024 0. 0.024 0.026 0. 0.026 0.025 0. 0.025 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
816 0.025 0. 0.025 0.024 0. 0.024 0.024 0. 0.024 0.025 0. 0.025 0. 0. 0. 0. 0. 0. 0. 0. 0.
820 0.025 0. 0.025 0.027 0. 0.027 0.026 0. 0.026 0.026 0. 0.026 0. 0. 0. 0. 0. 0. 0. 0. 0.
824 0.026 0. 0.026 0.028 0. 0.028 0.028 0. 0.028 0.027 0. 0.027 0. 0. 0. 0. 0. 0. 0. 0. 0.
828 0.028 0. 0.028 0.031 0. 0.031 0.028 0. 0.028 0.027 0. 0.027 0. 0. 0. 0. 0. 0. 0. 0. 0.
832 0.027 0. 0.027 0.027 0. 0.027 0.027 0. 0.027 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
836 0.028 0. 0.028 0.029 0. 0.029 0.029 0. 0.029 0.027 0. 0.027 0. 0. 0. 0. 0. 0. 0. 0. 0.
840 0.028 0. 0.028 0.026 0. 0.026 0.025 0. 0.025 0.026 0. 0.026 0. 0. 0. 0. 0. 0. 0. 0. 0.
844 0.026 0. 0.026 0.027 0. 0.027 0.028 0. 0.028 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
848 0.027 0. 0.027 0.026 0. 0.026 0.027 0. 0.027 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
852 0.028 0. 0.028 0.027 0. 0.027 0.027 0. 0.027 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
856 0.026 0. 0.026 0.028 0. 0.027 0.028 0. 0.028 0.027 0. 0.027 0. 0. 0. 0. 0. 0. 0. 0. 0.
860 0.027 0. 0.027 0.028 0. 0.028 0.027 0. 0.027 0.026 0. 0.026 0. 0. 0. 0. 0. 0. 0. 0. 0.
864 0.03 0. 0.028 0.032 0. 0.034 0.031 0. 0.031 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
868 0.029 0. 0.029 0.029 0. 0.029 0.028 0. 0.028 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
872 0.029 0. 0.029 0.03 0. 0.03 0.028 0. 0.028 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
876 0.028 0. 0.028 0.027 0. 0.027 0.028 0. 0.028 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
880 0.029 0. 0.029 0.029 0. 0.029 0.028 0. 0.028 0.027 0. 0.027 0. 0. 0. 0. 0. 0. 0. 0. 0.
884 0.028 0. 0.028 0.027 0. 0.027 0.029 0. 0.029 0.029 0. 0.029 0. 0. 0. 0. 0. 0. 0. 0. 0.
888 0.029 0. 0.029 0.03 0. 0.03 0.028 0. 0.028 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
892 0.031 0. 0.031 0.032 0. 0.032 0.031 0. 0.031 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
896 0.031 0. 0.031 0.031 0. 0.031 0.03 0. 0.03 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
900 0.029 0. 0.029 0.032 0. 0.032 0.028 0. 0.028 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
904 0.029 0. 0.029 0.029 0. 0.029 0.03 0. 0.03 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
908 0.031 0. 0.031 0.029 0. 0.029 0.029 0. 0.029 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
912 0.03 0. 0.03 0.03 0. 0.03 0.031 0. 0.031 0.029 0. 0.029 0. 0. 0. 0. 0. 0. 0. 0. 0.
916 0.029 0. 0.029 0.03 0. 0.03 0.032 0. 0.032 0.029 0. 0.029 0. 0. 0. 0. 0. 0. 0. 0. 0.
920 0.033 0. 0.033 0.033 0. 0.033 0.031 0. 0.031 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
924 0.032 0. 0.032 0.031 0. 0.031 0.032 0. 0.032 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
928 0.031 0. 0.031 0.032 0. 0.032 0.031 0. 0.031 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
932 0.03 0. 0.03 0.03 0. 0.03 0.029 0. 0.029 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
936 0.035 0. 0.035 0.033 0. 0.033 0.033 0. 0.033 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
940 0.031 0. 0.031 0.032 0. 0.032 0.033 0. 0.033 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
944 0.033 0. 0.033 0.031 0. 0.031 0.032 0. 0.032 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
948 0.033 0. 0.033 0.033 0. 0.033 0.033 0. 0.033 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
952 0.035 0. 0.035 0.033 0. 0.033 0.033 0. 0.033 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
956 0.033 0. 0.033 0.032 0. 0.032 0.033 0. 0.033 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
960 0.033 0. 0.033 0.033 0. 0.033 0.033 0. 0.033 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
964 0.035 0. 0.035 0.032 0. 0.032 0.033 0. 0.033 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
968 0.031 0. 0.031 0.032 0. 0.032 0.033 0. 0.033 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
972 0.035 0. 0.035 0.034 0. 0.034 0.032 0. 0.032 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
976 0.033 0. 0.033 0.034 0. 0.034 0.034 0. 0.034 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
980 0.035 0. 0.035 0.034 0. 0.034 0.037 0. 0.037 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
984 0.032 0. 0.032 0.037 0. 0.032 0.037 0. 0.042 0.036 0. 0.036 0. 0. 0. 0. 0. 0. 0. 0. 0.
988 0.037 0. 0.037 0.037 0. 0.037 0.037 0. 0.037 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
992 0.037 0. 0.037 0.035 0. 0.035 0.035 0. 0.035 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
996 0.035 0. 0.035 0.034 0. 0.034 0.035 0. 0.035 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
1000 0.035 0. 0.035 0.039 0. 0.039 0.036 0. 0.036 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
1100 0.043 0. 0.043 0.043 0. 0.043 0.043 0. 0.043 0.043 0. 0.043 0. 0. 0. 0. 0. 0. 0. 0. 0.
1200 0.046 0. 0.046 0.05 0. 0.05 0.05 0. 0.05 0.052 0. 0.052 0. 0. 0. 0. 0. 0. 0. 0. 0.
1300 0.058 0. 0.058 0.058 0. 0.058 0.058 0. 0.058 0.062 0. 0.062 0. 0. 0. 0. 0. 0. 0. 0. 0.
1400 0.067 0. 0.067 0.065 0. 0.065 0.065 0. 0.065 0.066 0. 0.066 0. 0. 0. 0. 0. 0. 0. 0. 0.
1500 0.074 0. 0.074 0.08 0. 0.08 0.078 0. 0.078 0.074 0. 0.074 0. 0. 0. 0. 0. 0. 0. 0. 0.
1600 0.084 0. 0.084 0.083 0. 0.083 0.082 0. 0.082 0.082 0. 0.082 0. 0. 0. 0. 0. 0. 0. 0. 0.
1700 0.097 0.003 0.093 0.091 0. 0.091 0.096 0. 0.096 0.091 0. 0.091 0. 0. 0. 0. 0. 0. 0. 0. 0.
1800 0.099 0. 0.099 0.103 0. 0.103 0.102 0. 0.102 0.105 0. 0.105 0. 0. 0. 0. 0. 0. 0. 0. 0.
1900 0.123 0.003 0.118 0.129 0.004 0.124 0.126 0. 0.126 0.123 0. 0.123 0. 0. 0. 0. 0. 0. 0. 0. 0.
2000 0.134 0. 0.134 0.136 0. 0.136 0.137 0. 0.137 0.126 0. 0.126 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
2100 0.141 0. 0.141 0.14 0. 0.14 0.136 0. 0.136 0.137 0. 0.137 0.001 0. 0.001 0.001 0. 0.001 0. 0. 0.
2200 0.148 0. 0.148 0.15 0. 0.15 0.16 0. 0.16 0.155 0. 0.155 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2300 0.172 0. 0.172 0.179 0.003 0.175 0.158 0. 0.158 0.168 0. 0.168 0.001 0. 0.001 0.001 0. 0.001 0. 0. 0.
2400 0.171 0. 0.171 0.177 0. 0.177 0.185 0. 0.185 0.186 0. 0.186 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
2500 0.197 0. 0.197 0.19 0. 0.19 0.191 0. 0.191 0.188 0. 0.188 0.001 0. 0.001 0.001 0. 0.001 0. 0. 0.
2600 0.203 0. 0.203 0.204 0. 0.204 0.2 0. 0.2 0.215 0. 0.215 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2700 0.222 0. 0.222 0.213 0. 0.213 0.22 0. 0.22 0.216 0. 0.216 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2800 0.247 0.003 0.243 0.237 0. 0.237 0.251 0. 0.25 0.236 0. 0.235 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2900 0.262 0. 0.262 0.257 0. 0.257 0.263 0. 0.263 0.261 0. 0.261 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3000 0.283 0. 0.282 0.266 0. 0.265 0.281 0. 0.281 0.271 0. 0.271 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3100 0.297 0. 0.297 0.283 0. 0.283 0.292 0. 0.292 0.287 0. 0.287 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3200 0.308 0. 0.308 0.311 0. 0.311 0.309 0. 0.309 0.334 0. 0.334 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3300 0.352 0. 0.352 0.337 0. 0.337 0.32 0. 0.32 0.33 0. 0.33 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3400 0.367 0. 0.367 0.35 0. 0.35 0.353 0. 0.353 0.354 0. 0.354 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3500 0.388 0. 0.388 0.426 0. 0.426 0.421 0. 0.419 0.383 0. 0.383 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3600 0.431 0. 0.431 0.426 0. 0.426 0.422 0. 0.422 0.432 0. 0.432 0.002 0. 0.002 0.002 0. 0.002 0.001 0. 0.001
3700 0.463 0. 0.463 0.441 0. 0.441 0.43 0. 0.43 0.417 0. 0.417 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3800 0.454 0. 0.454 0.43 0.003 0.425 0.433 0. 0.433 0.44 0. 0.44 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
3900 0.477 0. 0.477 0.481 0. 0.481 0.481 0.004 0.476 0.501 0.003 0.497 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
4000 0.504 0. 0.504 0.492 0. 0.492 0.499 0. 0.499 0.508 0. 0.508 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
4100 0.529 0. 0.529 0.527 0. 0.527 0.554 0.004 0.55 0.539 0. 0.539 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
4200 0.567 0.004 0.563 0.565 0. 0.565 0.535 0. 0.535 0.546 0. 0.546 0.002 0. 0.002 0.001 0. 0.001 0.002 0. 0.002
4300 0.585 0. 0.585 0.562 0. 0.561 0.56 0. 0.56 0.559 0. 0.559 0.002 0. 0.002 0.001 0. 0.001 0.002 0. 0.002
4400 0.604 0. 0.604 0.604 0. 0.604 0.6 0. 0.6 0.606 0. 0.606 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4500 0.645 0.003 0.641 0.624 0. 0.624 0.604 0. 0.604 0.615 0. 0.614 0.002 0. 0.002 0.001 0. 0.001 0.006 0. 0.006
4600 0.638 0. 0.638 0.628 0. 0.628 0.626 0. 0.626 0.649 0. 0.649 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4700 0.683 0. 0.683 0.666 0. 0.665 0.701 0. 0.701 0.685 0. 0.683 0.002 0. 0. 0.002 0. 0.007 0.002 0. 0.002
4800 0.714 0. 0.714 0.66 0. 0.66 0.697 0. 0.697 0.69 0. 0.689 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4900 0.732 0.003 0.728 0.73 0. 0.73 0.738 0. 0.738 0.702 0. 0.702 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
5000 0.752 0. 0.752 0.743 0. 0.743 0.773 0. 0.773 0.775 0. 0.772 0.002 0. 0. 0.002 0. 0.008 0.002 0. 0.002
5500 0.925 0. 0.924 0.919 0. 0.919 0.879 0. 0.879 0.882 0. 0.882 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
6000 1.047 0.003 1.043 1.052 0. 1.051 1.089 0. 1.089 1.05 0. 1.049 0.003 0. 0.003 0.002 0. 0.002 0.002 0. 0.002
6500 1.233 0.004 1.227 1.213 0. 1.213 1.252 0. 1.252 1.223 0. 1.223 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
7000 1.411 0. 1.411 1.42 0. 1.42 1.425 0. 1.425 1.405 0. 1.405 0.003 0. 0.003 0.002 0. 0.002 0.003 0. 0.003
7500 1.632 0. 1.632 1.655 0. 1.654 1.631 0. 1.631 1.63 0. 1.63 0.003 0. 0.003 0.003 0. 0.003 0.003 0. 0.003
8000 1.879 0. 1.878 1.862 0. 1.862 1.899 0. 1.899 1.876 0. 1.876 0.003 0. 0.003 0.003 0. 0.003 0.003 0. 0.003
8500 2.103 0. 2.103 2.119 0.003 2.115 2.097 0. 2.097 2.105 0. 2.105 0.003 0. 0.003 0.003 0. 0.003 0.003 0. 0.003
9000 2.377 0. 2.376 2.339 0. 2.338 2.364 0. 2.364 2.363 0. 2.363 0.004 0. 0.004 0.005 0. 0.005 0.003 0. 0.003
9500 2.577 0.003 2.572 2.666 0. 2.665 2.612 0. 2.612 2.637 0. 2.637 0.004 0. 0.004 0.004 0. 0.004 0.003 0. 0.003
10000 2.936 0. 2.935 2.945 0. 2.945 2.908 0. 2.901 2.919 0. 2.924 0.004 0. 0.004 0.004 0. 0.004 0.003 0. 0.003
