param-n autorewrite-noop-regression-quadratic-real autorewrite-noop-regression-quadratic-sys autorewrite-noop-regression-quadratic-user try-rewrite!-noop-regression-quadratic-real try-rewrite!-noop-regression-quadratic-sys try-rewrite!-noop-regression-quadratic-user try-rewrite-noop-regression-quadratic-real try-rewrite-noop-regression-quadratic-sys try-rewrite-noop-regression-quadratic-user try-rewrite?-noop-regression-quadratic-real try-rewrite?-noop-regression-quadratic-sys try-rewrite?-noop-regression-quadratic-user try-ssr-rewrite!-noop-regression-linear-real try-ssr-rewrite!-noop-regression-linear-sys try-ssr-rewrite!-noop-regression-linear-user try-ssr-rewrite-noop-regression-linear-real try-ssr-rewrite-noop-regression-linear-sys try-ssr-rewrite-noop-regression-linear-user try-ssr-rewrite?-noop-regression-linear-real try-ssr-rewrite?-noop-regression-linear-sys try-ssr-rewrite?-noop-regression-linear-user
700 0.027 0. 0.027 0.029 0. 0.029 0.029 0. 0.029 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
704 0.028 0. 0.028 0.029 0. 0.029 0.028 0. 0.028 0.028 0. 0.028 0. 0. 0. 0. 0. 0. 0. 0. 0.
708 0.032 0. 0.032 0.031 0. 0.031 0.033 0. 0.033 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
712 0.032 0. 0.032 0.03 0. 0.03 0.03 0. 0.03 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
716 0.03 0. 0.03 0.031 0. 0.031 0.03 0. 0.03 0.029 0. 0.029 0. 0. 0. 0. 0. 0. 0. 0. 0.
720 0.03 0. 0.03 0.03 0. 0.03 0.03 0. 0.03 0.03 0. 0.03 0. 0. 0. 0. 0. 0. 0. 0. 0.
724 0.031 0. 0.031 0.032 0. 0.032 0.033 0. 0.033 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
728 0.03 0. 0.03 0.03 0. 0.03 0.03 0. 0.03 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
732 0.031 0. 0.03 0.032 0. 0.032 0.037 0. 0.037 0.037 0. 0.037 0. 0. 0. 0. 0. 0. 0. 0. 0.
736 0.032 0. 0.032 0.033 0. 0.033 0.035 0. 0.035 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
740 0.034 0. 0.034 0.035 0. 0.035 0.032 0. 0.032 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
744 0.033 0. 0.033 0.033 0. 0.034 0.032 0. 0.032 0.031 0. 0.031 0. 0. 0. 0. 0. 0. 0. 0. 0.
748 0.033 0. 0.033 0.033 0. 0.033 0.031 0. 0.031 0.032 0. 0.032 0. 0. 0. 0. 0. 0. 0. 0. 0.
752 0.033 0. 0.033 0.034 0. 0.034 0.033 0. 0.033 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
756 0.034 0. 0.034 0.033 0. 0.033 0.033 0. 0.033 0.036 0. 0.036 0. 0. 0. 0. 0. 0. 0. 0. 0.
760 0.035 0. 0.035 0.036 0. 0.036 0.036 0. 0.036 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
764 0.036 0. 0.036 0.034 0. 0.034 0.035 0. 0.035 0.038 0. 0.038 0. 0. 0. 0. 0. 0. 0. 0. 0.
768 0.038 0. 0.038 0.043 0. 0.043 0.037 0. 0.037 0.034 0. 0.034 0. 0. 0. 0. 0. 0. 0. 0. 0.
772 0.036 0. 0.036 0.034 0. 0.034 0.036 0. 0.036 0.033 0. 0.033 0. 0. 0. 0. 0. 0. 0. 0. 0.
776 0.037 0. 0.037 0.034 0. 0.034 0.036 0. 0.036 0.035 0. 0.035 0. 0. 0. 0. 0. 0. 0. 0. 0.
780 0.037 0. 0.036 0.035 0. 0.035 0.036 0. 0.036 0.038 0. 0.038 0. 0. 0. 0. 0. 0. 0.001 0. 0.001
784 0.04 0. 0.04 0.038 0. 0.038 0.037 0. 0.037 0.039 0. 0.039 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
788 0.038 0. 0.038 0.043 0. 0.043 0.04 0. 0.04 0.037 0. 0.037 0.001 0. 0. 0. 0. 0. 0. 0. 0.
792 0.038 0. 0.038 0.04 0. 0.04 0.039 0. 0.039 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
796 0.049 0. 0.049 0.041 0. 0.041 0.04 0. 0.04 0.039 0. 0.039 0. 0. 0. 0. 0. 0. 0. 0. 0.
800 0.04 0. 0.04 0.042 0. 0.042 0.039 0. 0.039 0.038 0. 0.038 0. 0. 0. 0. 0. 0. 0. 0. 0.
804 0.038 0. 0.038 0.041 0. 0.041 0.039 0. 0.039 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
808 0.041 0. 0.041 0.041 0. 0.041 0.04 0. 0.04 0.043 0. 0.043 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
812 0.041 0. 0.041 0.038 0.003 0.034 0.04 0. 0.04 0.038 0. 0.038 0. 0. 0. 0. 0. 0. 0.001 0. 0.001
816 0.041 0. 0.041 0.04 0. 0.04 0.039 0. 0.039 0.04 0. 0.04 0. 0. 0. 0. 0. 0. 0. 0. 0.
820 0.041 0. 0.041 0.041 0. 0.041 0.04 0. 0.04 0.039 0. 0.039 0. 0. 0. 0. 0. 0. 0. 0. 0.
824 0.043 0. 0.043 0.042 0. 0.042 0.041 0. 0.041 0.042 0. 0.042 0. 0. 0. 0. 0. 0. 0. 0. 0.
828 0.046 0. 0.046 0.041 0. 0.041 0.041 0. 0.041 0.039 0. 0.039 0. 0. 0. 0. 0. 0. 0. 0. 0.
832 0.042 0. 0.042 0.041 0. 0.041 0.042 0. 0.041 0.041 0. 0.041 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
836 0.041 0. 0.041 0.042 0. 0.042 0.043 0. 0.043 0.044 0. 0.044 0. 0. 0. 0. 0. 0. 0. 0. 0.
840 0.045 0. 0.045 0.045 0. 0.045 0.045 0. 0.045 0.049 0. 0.043 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
844 0.048 0. 0.048 0.047 0. 0.047 0.043 0. 0.043 0.043 0. 0.043 0. 0. 0. 0. 0. 0. 0. 0. 0.
848 0.046 0. 0.046 0.044 0. 0.044 0.043 0. 0.043 0.044 0. 0.044 0. 0. 0. 0. 0. 0. 0. 0. 0.
852 0.043 0. 0.043 0.044 0. 0.044 0.043 0. 0.043 0.044 0. 0.044 0. 0. 0. 0. 0. 0. 0. 0. 0.
856 0.049 0. 0.049 0.046 0. 0.046 0.047 0. 0.047 0.046 0.003 0.042 0. 0. 0. 0. 0. 0. 0. 0. 0.
860 0.045 0. 0.045 0.045 0. 0.045 0.044 0. 0.044 0.044 0. 0.044 0. 0. 0. 0. 0. 0. 0. 0. 0.
864 0.046 0. 0.046 0.044 0. 0.044 0.043 0. 0.043 0.042 0. 0.042 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
868 0.043 0. 0.043 0.043 0. 0.043 0.048 0. 0.048 0.045 0. 0.045 0. 0. 0. 0. 0. 0. 0. 0. 0.
872 0.047 0. 0.047 0.047 0. 0.047 0.046 0. 0.046 0.046 0. 0.046 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
876 0.05 0. 0.05 0.047 0. 0.047 0.054 0. 0.054 0.048 0. 0.048 0. 0. 0. 0. 0. 0. 0. 0. 0.
880 0.05 0. 0.05 0.046 0. 0.046 0.05 0. 0.05 0.046 0. 0.046 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
884 0.049 0. 0.049 0.051 0. 0.051 0.062 0. 0.062 0.053 0. 0.053 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
888 0.053 0. 0.053 0.051 0. 0.051 0.05 0. 0.05 0.049 0. 0.049 0. 0. 0. 0. 0. 0. 0. 0. 0.
892 0.049 0. 0.049 0.052 0. 0.052 0.049 0. 0.049 0.049 0. 0.049 0.001 0. 0.001 0. 0. 0. 0.001 0. 0.001
896 0.051 0. 0.051 0.051 0. 0.051 0.051 0. 0.051 0.051 0. 0.051 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
900 0.049 0. 0.049 0.049 0. 0.049 0.052 0. 0.052 0.051 0. 0.051 0. 0. 0. 0. 0. 0. 0. 0. 0.
904 0.048 0. 0.048 0.05 0. 0.05 0.066 0. 0.066 0.054 0. 0.054 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
908 0.054 0. 0.054 0.054 0. 0.054 0.052 0. 0.052 0.055 0. 0.055 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
912 0.051 0. 0.051 0.052 0. 0.052 0.051 0. 0.051 0.052 0. 0.052 0. 0. 0. 0. 0. 0. 0. 0. 0.
916 0.052 0. 0.052 0.055 0. 0.055 0.052 0. 0.052 0.051 0. 0.051 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
920 0.053 0. 0.053 0.053 0. 0.053 0.059 0. 0.059 0.06 0. 0.06 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
924 0.055 0. 0.055 0.055 0. 0.055 0.058 0. 0.058 0.053 0. 0.053 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
928 0.061 0. 0.061 0.056 0. 0.056 0.059 0. 0.059 0.05 0. 0.05 0. 0. 0. 0. 0. 0. 0. 0. 0.
932 0.052 0. 0.052 0.055 0. 0.055 0.06 0. 0.06 0.054 0. 0.054 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
936 0.056 0. 0.056 0.059 0. 0.059 0.056 0. 0.056 0.057 0. 0.057 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
940 0.058 0. 0.058 0.06 0. 0.06 0.058 0. 0.058 0.056 0. 0.056 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
944 0.058 0. 0.058 0.056 0. 0.056 0.059 0. 0.058 0.056 0. 0.056 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
948 0.056 0. 0.056 0.055 0. 0.055 0.057 0. 0.057 0.06 0. 0.06 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
952 0.058 0. 0.058 0.059 0. 0.059 0.065 0. 0.065 0.064 0. 0.064 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
956 0.058 0. 0.058 0.058 0. 0.058 0.056 0. 0.056 0.065 0. 0.065 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
960 0.058 0. 0.058 0.06 0. 0.06 0.06 0. 0.06 0.061 0. 0.061 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
964 0.06 0. 0.06 0.06 0. 0.06 0.063 0. 0.063 0.069 0. 0.069 0.001 0. 0.001 0.001 0. 0.001 0. 0. 0.
968 0.059 0. 0.059 0.06 0. 0.06 0.061 0. 0.061 0.067 0. 0.067 0.001 0. 0.001 0. 0. 0. 0.001 0. 0.001
972 0.061 0. 0.061 0.062 0. 0.062 0.059 0. 0.059 0.056 0. 0.056 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
976 0.061 0. 0.061 0.057 0. 0.057 0.062 0. 0.062 0.058 0. 0.058 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
980 0.06 0. 0.06 0.061 0. 0.061 0.06 0. 0.06 0.059 0. 0.059 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
984 0.06 0. 0.06 0.061 0. 0.061 0.06 0. 0.06 0.06 0. 0.06 0.001 0. 0.001 0. 0. 0. 0.001 0. 0.001
988 0.066 0. 0.066 0.069 0. 0.069 0.065 0. 0.065 0.06 0. 0.06 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
992 0.063 0. 0.063 0.063 0. 0.063 0.062 0. 0.062 0.063 0. 0.063 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
996 0.068 0. 0.068 0.064 0. 0.064 0.063 0. 0.063 0.064 0. 0.064 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
1000 0.07 0. 0.07 0.069 0. 0.069 0.065 0. 0.064 0.065 0. 0.065 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
1100 0.083 0. 0.083 0.079 0. 0.079 0.081 0. 0.081 0.083 0. 0.083 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
1200 0.094 0. 0.094 0.092 0. 0.092 0.095 0. 0.095 0.095 0. 0.095 0.001 0. 0.001 0. 0. 0. 0. 0. 0.
1300 0.111 0. 0.111 0.11 0. 0.11 0.121 0. 0.121 0.107 0. 0.107 0.001 0. 0.001 0. 0. 0. 0.001 0. 0.001
1400 0.123 0. 0.123 0.122 0. 0.122 0.139 0. 0.139 0.123 0. 0.123 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
1500 0.145 0. 0.145 0.143 0. 0.143 0.154 0. 0.154 0.144 0. 0.144 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
1600 0.166 0. 0.166 0.169 0. 0.169 0.161 0. 0.161 0.161 0. 0.161 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
1700 0.18 0. 0.18 0.175 0. 0.175 0.18 0. 0.18 0.192 0. 0.192 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
1800 0.204 0. 0.204 0.208 0. 0.208 0.204 0. 0.204 0.199 0. 0.199 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
1900 0.223 0. 0.223 0.217 0. 0.217 0.221 0. 0.221 0.222 0. 0.222 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2000 0.247 0. 0.247 0.238 0. 0.238 0.253 0. 0.253 0.243 0. 0.243 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2100 0.281 0. 0.281 0.271 0. 0.271 0.271 0.003 0.267 0.265 0. 0.265 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2200 0.296 0. 0.296 0.3 0. 0.3 0.292 0. 0.292 0.299 0. 0.299 0.001 0. 0.001 0.001 0. 0. 0.001 0. 0.003
2300 0.326 0. 0.326 0.321 0. 0.321 0.326 0. 0.326 0.309 0. 0.309 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2400 0.347 0. 0.347 0.333 0. 0.333 0.331 0. 0.331 0.35 0. 0.35 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2500 0.369 0. 0.369 0.371 0. 0.37 0.36 0. 0.36 0.358 0. 0.358 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2600 0.395 0. 0.395 0.391 0. 0.391 0.391 0. 0.391 0.393 0. 0.393 0.001 0. 0.001 0.001 0. 0.001 0.001 0. 0.001
2700 0.424 0. 0.424 0.409 0. 0.409 0.417 0. 0.417 0.428 0. 0.427 0.004 0.003 0. 0.001 0. 0.001 0.001 0. 0.001
2800 0.441 0. 0.44 0.447 0. 0.447 0.436 0. 0.436 0.445 0. 0.445 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
2900 0.484 0. 0.484 0.47 0.003 0.466 0.474 0. 0.474 0.475 0. 0.475 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
3000 0.515 0. 0.515 0.505 0. 0.505 0.515 0. 0.515 0.506 0. 0.506 0.002 0. 0.002 0.002 0. 0.002 0.001 0. 0.001
3100 0.566 0. 0.566 0.541 0. 0.541 0.55 0. 0.55 0.56 0. 0.56 0.002 0. 0.002 0.003 0. 0.003 0.002 0. 0.002
3200 0.579 0. 0.579 0.555 0. 0.555 0.581 0.003 0.577 0.553 0. 0.553 0.002 0. 0.002 0.001 0. 0.001 0.001 0. 0.001
3300 0.597 0. 0.597 0.603 0.004 0.599 0.61 0. 0.61 0.608 0. 0.608 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
3400 0.636 0. 0.636 0.638 0. 0.636 0.635 0. 0.634 0.632 0. 0.632 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
3500 0.677 0.003 0.672 0.65 0. 0.65 0.692 0.004 0.688 0.697 0.003 0.692 0.002 0. 0.002 0.002 0. 0.002 0.001 0. 0.001
3600 0.696 0. 0.696 0.67 0. 0.67 0.675 0. 0.675 0.713 0. 0.713 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
3700 0.741 0. 0.741 0.74 0. 0.74 0.733 0. 0.733 0.73 0. 0.73 0.002 0. 0.002 0.001 0. 0.001 0.002 0. 0.002
3800 0.768 0. 0.768 0.755 0. 0.755 0.747 0. 0.747 0.751 0. 0.751 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
3900 0.806 0. 0.806 0.788 0. 0.788 0.79 0. 0.79 0.832 0. 0.832 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4000 0.83 0. 0.83 0.833 0. 0.833 0.831 0. 0.831 0.844 0. 0.844 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4100 0.864 0.003 0.86 0.869 0. 0.869 0.889 0. 0.888 0.881 0. 0.881 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4200 0.934 0. 0.934 0.931 0. 0.931 0.911 0. 0.911 0.927 0. 0.927 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4300 0.936 0. 0.935 0.951 0. 0.951 0.955 0. 0.955 0.968 0. 0.968 0.003 0.003 0. 0.002 0. 0.002 0.002 0. 0.002
4400 1.014 0. 1.014 0.974 0. 0.974 0.989 0. 0.989 1.007 0. 1.007 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4500 1.025 0. 1.025 1.032 0. 1.032 1.032 0.008 1.024 1.011 0. 1.011 0.003 0. 0.003 0.002 0. 0.002 0.002 0. 0.002
4600 1.073 0.003 1.069 1.073 0. 1.073 1.087 0. 1.086 1.081 0. 1.081 0.003 0. 0.003 0.002 0. 0.002 0.003 0. 0.003
4700 1.13 0. 1.131 1.104 0. 1.104 1.114 0. 1.113 1.126 0. 1.126 0.003 0. 0.003 0.003 0. 0.003 0.002 0. 0.002
4800 1.207 0.004 1.203 1.152 0. 1.152 1.177 0. 1.177 1.156 0. 1.155 0.002 0. 0.002 0.002 0. 0.002 0.002 0. 0.002
4900 1.21 0. 1.21 1.218 0. 1.218 1.192 0.003 1.188 1.207 0. 1.207 0.003 0. 0.003 0.002 0. 0.002 0.002 0. 0.002
5000 1.296 0. 1.296 1.259 0. 1.259 1.29 0.008 1.282 1.25 0. 1.249 0.003 0. 0.003 0.003 0. 0.003 0.002 0. 0.002
5500 1.529 0. 1.528 1.529 0. 1.529 1.521 0.004 1.517 1.518 0. 1.517 0.004 0. 0.004 0.003 0. 0.003 0.003 0. 0.003
6000 1.771 0. 1.771 1.736 0. 1.735 1.765 0. 1.765 1.728 0. 1.728 0.004 0. 0.004 0.003 0. 0.003 0.003 0. 0.003
6500 2.018 0. 2.017 2.046 0. 2.046 2.012 0. 2.012 2.027 0. 2.026 0.004 0. 0.004 0.003 0. 0.003 0.003 0. 0.003
7000 2.342 0.008 2.333 2.297 0. 2.296 2.307 0. 2.307 2.276 0. 2.276 0.004 0. 0.004 0.004 0.003 0. 0.004 0. 0.004
7500 2.619 0. 2.619 2.614 0.003 2.61 2.622 0. 2.621 2.651 0. 2.65 0.004 0. 0.004 0.004 0. 0.004 0.004 0. 0.004
8000 2.951 0. 2.951 2.971 0. 2.971 2.936 0. 2.936 2.923 0. 2.922 0.004 0. 0.004 0.004 0. 0.004 0.004 0. 0.004
8500 3.28 0. 3.28 3.474 0.004 3.467 3.474 0.003 3.467 3.401 0.008 3.391 0.005 0. 0.005 0.004 0. 0.004 0.005 0. 0.005
9000 3.72 0. 3.718 3.79 0. 3.789 3.787 0.003 3.782 3.807 0.003 3.802 0.005 0. 0.005 0.005 0. 0.005 0.004 0. 0.004
9500 4.181 0. 4.18 4.144 0. 4.142 4.059 0. 4.058 4.136 0. 4.135 0.005 0. 0.005 0.005 0. 0.005 0.005 0. 0.005
10000 4.516 0.004 4.511 4.434 0. 4.433 4.44 0. 4.439 4.438 0. 4.437 0.006 0. 0.006 0.006 0. 0.006 0.005 0. 0.005
